Kentucky Route Zero: TV Edition,88,6.2,PlayStation 4,January 28, 2020,/game/playstation-4/kentucky-route-zero-tv-edition,https://static.metacritic.com/images/products/games/9/031aad8a91349c3ff632184bfe5b05dd-98.jpg
Guacamelee! Super Turbo Championship Edition,87,7.7,PlayStation 4,July 1, 2014,/game/playstation-4/guacamelee!-super-turbo-championship-edition,https://static.metacritic.com/images/products/games/0/1ee61d2c25e273f79e45dec39abbe10c-98.jpg
Frostpunk: Console Edition,87,8.0,PlayStation 4,October 11, 2019,/game/playstation-4/frostpunk-console-edition,https://static.metacritic.com/images/products/games/0/7002b2d5bf1d74ccc93bedfacc20e048-98.jpg
Bloodborne: The Old Hunters,87,8.7,PlayStation 4,November 24, 2015,/game/playstation-4/bloodborne-the-old-hunters,https://static.metacritic.com/images/products/games/7/6937f77cb624399df1b7a97cbb407ece-98.jpg
XCOM 2,87,7.3,PlayStation 4,September 27, 2016,/game/playstation-4/xcom-2,https://static.metacritic.com/images/products/games/7/e47c254b6e8be1269a80857ae8ff41ac-98.jpg
Injustice 2,87,8.0,PlayStation 4,May 16, 2017,/game/playstation-4/injustice-2,https://static.metacritic.com/images/products/games/6/db6a7c7456f92e684bf8885b6defe7d0-98.jpg
The Witness,87,7.2,PlayStation 4,January 26, 2016,/game/playstation-4/the-witness,https://static.metacritic.com/images/products/games/1/f218526e8cf0179eda1d9ee7dc38ec10-98.jpg
Dead Cells,87,7.7,PlayStation 4,August 7, 2018,/game/playstation-4/dead-cells,https://static.metacritic.com/images/products/games/1/2f089f7c9f32e527125846736fa9783d-98.jpg
Sid Meier's Civilization VI,87,6.9,PlayStation 4,November 22, 2019,/game/playstation-4/sid-meiers-civilization-vi,https://static.metacritic.com/images/products/games/6/77690f29c2bebd383547c672f32c5560-98.jpg
Final Fantasy VII Remake,87,8.1,PlayStation 4,April 10, 2020,/game/playstation-4/final-fantasy-vii-remake,https://static.metacritic.com/images/products/games/5/40531eb3a9013197e4bf63dbfb866719-98.jpg
Street Fighter V: Arcade Edition,87,6.5,PlayStation 4,January 16, 2018,/game/playstation-4/street-fighter-v-arcade-edition,https://static.metacritic.com/images/products/games/9/c3ff9db6a6ad91873bee0c36175f9c5d-98.jpg
Night in the Woods,87,7.1,PlayStation 4,February 21, 2017,/game/playstation-4/night-in-the-woods,https://static.metacritic.com/images/products/games/4/d4b4b8dea97e1b18b9147c49cfbf5a37-98.jpg
Dragon Ball FighterZ,87,8.0,PlayStation 4,January 26, 2018,/game/playstation-4/dragon-ball-fighterz,https://static.metacritic.com/images/products/games/1/88e3aed5814ef0e900d27af955a65bc6-98.jpg
Batman: Arkham Knight,87,7.9,PlayStation 4,June 23, 2015,/game/playstation-4/batman-arkham-knight,https://static.metacritic.com/images/products/games/4/3748c5ef059e99cad03237ba33949409-98.jpg
Marvel's Spider-Man,87,8.7,PlayStation 4,September 7, 2018,/game/playstation-4/marvels-spider-man,https://static.metacritic.com/images/products/games/6/ed190baf9e24c7373ba6b5533ed31eda-98.jpg
Okami HD,87,8.2,PlayStation 4,December 12, 2017,/game/playstation-4/okami-hd,https://static.metacritic.com/images/products/games/9/9a15c8d244ba9272fea0034cd196a248-98.jpg
TowerFall Ascension,87,7.0,PlayStation 4,March 11, 2014,/game/playstation-4/towerfall-ascension,https://static.metacritic.com/images/products/games/1/9311ea8093d30f14460261315f90bb8d-98.jpg
Monster Boy and the Cursed Kingdom,87,8.0,PlayStation 4,December 4, 2018,/game/playstation-4/monster-boy-and-the-cursed-kingdom,https://static.metacritic.com/images/products/games/4/81cc2582fec32adb42c768dfffa6c021-98.jpg
FIFA 14,87,6.3,PlayStation 4,November 12, 2013,/game/playstation-4/fifa-14,https://static.metacritic.com/images/products/games/5/d653953db2613210718bce351944ba6c-98.jpg
DOOM Eternal,87,8.9,PlayStation 4,March 20, 2020,/game/playstation-4/doom-eternal,https://static.metacritic.com/images/products/games/6/3a99440dc8efd4b087dc5c2f08a97ee0-98.jpg
Pro Evolution Soccer 2016,87,7.2,PlayStation 4,September 15, 2015,/game/playstation-4/pro-evolution-soccer-2016,https://static.metacritic.com/images/products/games/2/adb11404e1bd7716ba8ab8363ee32472-98.jpg
Zero Escape: The Nonary Games,87,8.2,PlayStation 4,March 24, 2017,/game/playstation-4/zero-escape-the-nonary-games,https://static.metacritic.com/images/products/games/5/2076b7b23b28ef6d3bfc3a181d585df7-98.jpg
Wolfenstein II: The New Colossus,87,7.3,PlayStation 4,October 27, 2017,/game/playstation-4/wolfenstein-ii-the-new-colossus,https://static.metacritic.com/images/products/games/0/b3c6bc64a3458dbfde65f18fb44500ff-98.jpg
Odin Sphere Leifthrasir,87,8.2,PlayStation 4,June 7, 2016,/game/playstation-4/odin-sphere-leifthrasir,https://static.metacritic.com/images/products/games/2/523651ab22e06912cabf570006596fcc-98.jpg
Dark Souls II: Scholar of the First Sin,87,7.8,PlayStation 4,April 7, 2015,/game/playstation-4/dark-souls-ii-scholar-of-the-first-sin,https://static.metacritic.com/images/products/games/0/2d63bdf59528ea52e257f05547b2885e-98.jpg
Mass Effect Legendary Edition,87,5.6,PlayStation 4,May 14, 2021,/game/playstation-4/mass-effect-legendary-edition,https://static.metacritic.com/images/products/games/4/b7c8b6aa216f3877ffd0c36ee3e9a7a5-98.jpg
Sonic Mania Plus,87,7.7,PlayStation 4,July 17, 2018,/game/playstation-4/sonic-mania-plus,https://static.metacritic.com/images/products/games/4/2e95365b2c8822f4a88654bef572771e-98.jpg
NBA 2K16,87,6.7,PlayStation 4,September 25, 2015,/game/playstation-4/nba-2k16,https://static.metacritic.com/images/products/games/9/bfd89f8e33d35b3bc55e12397956d96b-98.jpg
Spelunky 2,87,8.2,PlayStation 4,September 15, 2020,/game/playstation-4/spelunky-2,https://static.metacritic.com/images/products/games/9/d031b7ec2b9f27297bd7d55bccc8e841-98.jpg
Fallout 4,87,6.7,PlayStation 4,November 10, 2015,/game/playstation-4/fallout-4,https://static.metacritic.com/images/products/games/7/cb580ff127697995b5613abcd28adff2-98.jpg
Uncharted: The Nathan Drake Collection,86,8.6,PlayStation 4,October 9, 2015,/game/playstation-4/uncharted-the-nathan-drake-collection,https://static.metacritic.com/images/products/games/1/1af6cd8464d45ec0c5591984d745e5be-98.jpg
Tales from the Borderlands: A Telltale Game Series,86,8.1,PlayStation 4,October 20, 2015,/game/playstation-4/tales-from-the-borderlands-a-telltale-game-series,https://static.metacritic.com/images/products/games/3/c50b5a10cb4c49160568147683de5af5-98.jpg
F1 2017,86,7.5,PlayStation 4,August 25, 2017,/game/playstation-4/f1-2017,https://static.metacritic.com/images/products/games/3/72356e903cf71d84e0afcce79ad8dc8e-98.jpg
Velocity 2X,86,6.9,PlayStation 4,September 2, 2014,/game/playstation-4/velocity-2x,https://static.metacritic.com/images/products/games/6/e4c3f93c1df6ab5fdbf092a4131c4ba8-98.jpg
Stardew Valley,86,7.9,PlayStation 4,December 13, 2016,/game/playstation-4/stardew-valley,https://static.metacritic.com/images/products/games/3/5162aaf6f3c4f681f96d431e4ec21c96-98.jpg
F1 2020,86,7.7,PlayStation 4,July 6, 2020,/game/playstation-4/f1-2020,https://static.metacritic.com/images/products/games/0/a6b5c97bd1982a9bf6de744278b973fe-98.jpg
