NBA 2K21;79;2.6;PlayStation 5;2K Games;Visual Concepts;Nov 12, 2020;With extensive improvements upon its best-in-class graphics and gameplay, competitive and community online features, and deep, varied game modes, NBA 2K21 offers one-of-a-kind immersion into all facets of NBA basketball and culture - where Everything is Game.;16 ;Sports,Team,Basketball,Arcade
WRECKFEST;78;7.6;PlayStation 5;THQ Nordic;Bugbear;May 4, 2021;Break the rules and take full-contact racing to the limit with Wreckfest! Expect epic crashes, neck-to-neck fights over the finish line and brand-new ways for metal to bend -- These are the once-in-a-lifetime moments that can only be achieved in Wreckfest, with its true-to-life physics… Expand;7 ;Racing,Arcade,Automobile
ATELIER RYZA 2: LOST LEGENDS & THE SECRET FAIRY;78;7.9;PlayStation 5;Koei Tecmo Games;Gust;Jan 26, 2021;Three years have passed since Ryza’s secret grand adventure on Kurken Island. Ryza, the only member of her group to remain on the island, receives a letter from her friend telling her about ruins that may be related to alchemy, along with a mysterious request involving a glowing stone. This… Expand;16 ;Role-Playing,Japanese-Style
MLB THE SHOW 21;78;4.2;PlayStation 5;Sony Interactive Entertainment;Sony Interactive Entertainment San Diego Studio;Apr 16, 2021;Be a 2-way star. For the first time, take your Ball Player from Road To The Show and use him in other game modes. Now your Ball Player can be a 2-way star. Enjoy Franchise improvements and updates to March To October which empower you to better make decisions on the future of your club. Live… Expand;36 ;Sports,Team,Baseball,Sim
CYBER SHADOW;77;6.7;PlayStation 5;Yacht Club Games;Yacht Club Games;Jan 26, 2021;The world has been taken over by synthetic lifeforms. A desperate plea for help sets Shadow on a journey to uncover what started the path to perpetual ruin. Slash through the techno hordes, leap past traps, and nimbly navigate the ruins of Mekacity.;9 ;Action,Platformer,2D
OBSERVER: SYSTEM REDUX;77;7.7;PlayStation 5;Aspyr ;Bloober Team;Nov 12, 2020;The year is 2084. In a dark cyberpunk world shattered by plagues and wars, become a neural police detective and hack into the jagged minds of others. Make use of anything they felt, thought, or remembered to solve the case and catch the elusive killer.;14 ;Adventure,3D,First-Person
THE PATHLESS;77;8.1;PlayStation 5;iam8bit ;Giant Squid;Nov 12, 2020;From the creators of ABZÛ, The Pathless is a mythic adventure game about an archer and an eagle in a vast forest. Become the Hunter, a master of archery who travels to a mystical island to dispel a curse of darkness that grips the world. Forge a connection with your eagle companion as you… Expand;50 ;Action Adventure,General,Open-World
MOTOGP 21;77;7.9;PlayStation 5;Koch Media;Milestone S.r.l;Apr 22, 2021;Discover all the official rosters and tracks and experience the thrill of the 2021 Season. And if you want to dive into the past, you can relive the MotoGP™ history with more than 40 riders and their iconic bikes. Take critical decisions and find a winning strategy to take over the… Expand;28 ;Racing,Simulation,Automobile
IMMORTALS FENYX RISING;76;7.7;PlayStation 5;Ubisoft;Ubisoft Quebec;Dec 3, 2020;[Formerly titled 'Gods & Monsters'] Immortals Fenyx Rising brings grand mythological adventure to life. Play as Fenyx, a new, winged demigod, on a quest to save the Greek gods. The fate of the world is at stake – you are the gods’ last hope. Wield the powers of the gods like Achilles' sword… Expand;41 ;Action Adventure,Open-World
PUYO PUYO TETRIS 2;76;5.8;PlayStation 5;Sega;Sega;Dec 8, 2020;Japan's beloved puzzle game series Puyo Puyo and the world renowned Tetris game franchise have teamed up again to deliver even more Puyo popping and Tetrimino clearing fun in Puyo Puyo Tetris 2. Playing is easy: match 4 or more same coloured Puyos or complete a line of blocks to clear them… Expand;14 ;Puzzle,Matching
