Super Little Acorns 3D Turbo;Single-Player;Polled;Average;Median;Main Story;4;3h 24m;2h 45m;Main + Extras;2;7h 42m;7h 42m;Completionists;1;16h 36m;16h 36m;All PlayStyles;7;6h 31m;3h 13m
Poochy & Yoshi's Woolly World;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tappingo 2;Single-Player;Polled;Average;Median;Completionists;1;5h 39m;5h 39m;All PlayStyles;1;5h 39m;5h 39m
3D Classics: Kirby's Adventure;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Inazuma Eleven Go: Chrono Stones: Wildfire;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
The Keep;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Attack of the Friday Monsters! A Tokyo Tale;Single-Player;Polled;Average;Median;Main Story;95;3h 05m;3h;Main + Extras;73;3h 31m;3h 26m;Completionists;27;5h 38m;4h 30m;All PlayStyles;195;3h 36m;3h 16m
Pokémon Art Academy;Single-Player;Polled;Average;Median;Main Story;5;14h 36m;14h 43m;Main + Extras;3;23h 22m;25h;Completionists;1;29h 07m;29h 07m;All PlayStyles;9;19h 08m;15h 29m
Ketzal's Corridors;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Yo-kai Watch;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mario & Luigi: Paper Jam;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
The Denpa Men 2: Beyond the Waves;Single-Player;Polled;Average;Median;Main Story;1;29h 40m;29h 40m;Main + Extras;1;52h 08m;52h 08m;All PlayStyles;2;40h 54m;40h 54m
Azure Striker Gunvolt 2;Single-Player;Polled;Average;Median;Main Story;28;4h 40m;4h 55m;Main + Extras;21;8h 29m;8h 30m;Completionists;1;7h 33m;7h 33m;All PlayStyles;50;6h 20m;5h 54m
Ever Oasis;Single-Player;Polled;Average;Median;Main Story;36;22h 48m;22h 48m;Main + Extras;71;34h 46m;32h 12m;Completionists;1;53h 07m;53h 07m;All PlayStyles;108;30h 57m;27h 29m
Rhythm Thief & the Emperor's Treasure;Single-Player;Polled;Average;Median;Main Story;48;7h 37m;7h 36m;Main + Extras;48;11h 28m;10h 26m;Completionists;4;14h 22m;14h 20m;All PlayStyles;100;9h 44m;8h 48m
7th Dragon III Code: VFD;Single-Player;Polled;Average;Median;Main Story;10;31h 38m;31h 36m;Main + Extras;30;39h 54m;35h 51m;Completionists;6;52h 53m;48h 37m;All PlayStyles;46;39h 47m;35h 45m
Crimson Shroud;Single-Player;Polled;Average;Median;Main Story;56;7h 24m;7h 01m;Main + Extras;10;8h 28m;8h 07m;Completionists;9;17h 06m;16h 24m;All PlayStyles;75;8h 42m;7h 32m
Story of Seasons;Single-Player;Polled;Average;Median;Main Story;8;69h 04m;62h 31m;Main + Extras;16;127h 07m;122h 12m;Completionists;2;342h 47m;342h 47m;All PlayStyles;26;125h 51m;103h 37m
Tales of the Abyss;Single-Player;Polled;Average;Median;Main Story;187;49h 17m;47h 40m;Main + Extras;155;64h 43m;62h 19m;Completionists;24;111h 22m;110h 41m;All PlayStyles;366;59h 54m;54h 54m
Paper Mario: Sticker Star;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Kingdom Hearts 3D: Dream Drop Distance;Single-Player;Polled;Average;Median;Main Story;180;23h 09m;23h;Main + Extras;92;35h 58m;31h 28m;Completionists;15;51h 29m;50h;All PlayStyles;287;28h 44m;25h 39m
Bit.Trip Saga;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Inazuma Eleven Go: Shadow;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Ridge Racer 3D;Single-Player;Polled;Average;Median;Main Story;5;12h 57m;15h;Main + Extras;1;18h;18h;Completionists;7;18h 55m;17h 05m;All PlayStyles;13;16h 33m;16h
Nano Assault;Single-Player;Polled;Average;Median;Main Story;6;3h 18m;3h 21m;Main + Extras;2;3h 30m;3h 30m;Completionists;1;8h 45m;8h 45m;All PlayStyles;9;3h 57m;3h 30m
The Denpa Men 3: The Rise of Digitoll;Single-Player;Polled;Average;Median;Main Story;2;31h 26m;31h 26m;All PlayStyles;2;31h 26m;31h 26m
Pokémon Picross;Single-Player;Polled;Average;Median;Main Story;12;54h 20m;55h 30m;Main + Extras;28;66h 10m;65h 02m;Completionists;28;122h 38m;106h 30m;All PlayStyles;68;87h 20m;70h 51m
escapeVektor;Single-Player;Polled;Average;Median;Main Story;1;3h;3h;All PlayStyles;1;3h;3h
NightSky;Single-Player;Polled;Average;Median;Main Story;119;2h 44m;2h 33m;Main + Extras;43;3h 50m;3h 20m;Completionists;41;6h 44m;5h 30m;All PlayStyles;203;3h 47m;3h
Hakuoki: Memories of the Shinsengumi;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Inazuma Eleven Go: Light;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Tetris: Axis;Single-Player;Polled;Average;Median;Main Story;2;32m;32m;Main + Extras;1;57m;57m;Completionists;2;15h;15h;All PlayStyles;5;6h 24m;57m
The Alliance Alive;Single-Player;Polled;Average;Median;Main Story;17;27h 30m;30h 18m;Main + Extras;35;36h 53m;35h 11m;Completionists;1;30h 30m;30h 30m;All PlayStyles;53;33h 45m;32h 30m
Story of Seasons: Trio of Towns;Single-Player;Polled;Average;Median;Main Story;7;68h 25m;60h;Main + Extras;8;118h 01m;110h 16m;Completionists;1;500h;500h;All PlayStyles;16;120h 12m;89h 36m
Harvest Moon 3D: A New Beginning;Single-Player;Polled;Average;Median;Main Story;10;78h 16m;74h 22m;Main + Extras;14;113h 41m;123h 03m;All PlayStyles;24;98h 55m;91h 17m
3D Thunder Blade;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nano Assault EX;Single-Player;Polled;Average;Median;Main Story;19;3h 01m;2h 56m;Main + Extras;4;2h 59m;2h 58m;Completionists;2;5h 14m;5h 14m;All PlayStyles;25;3h 12m;2h 56m
Luigi's Mansion;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Yumi's Odd Odyssey;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Shin Megami Tensei: Devil Summoner - Soul Hackers;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Sakura Samurai: Art of the Sword;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Marvel Pinball 3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Culdcept Revolt;Single-Player;Polled;Average;Median;Main + Extras;3;93h 56m;76h 04m;All PlayStyles;3;93h 56m;76h 04m
Super Mario Maker for Nintendo 3DS;Single-Player;Polled;Average;Median;Main Story;12;9h 23m;8h 55m;Main + Extras;11;18h 42m;11h 02m;Completionists;1;35h 17m;35h 17m;All PlayStyles;24;14h 44m;10h
Chicken Wiggle;Single-Player;Polled;Average;Median;Main Story;1;2h 58m;2h 58m;Completionists;1;4h 30m;4h 30m;All PlayStyles;2;3h 44m;3h 44m
Yo-kai Watch 2: Psychic Specters;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Sega 3D Classics Collection;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Xeodrifter;Single-Player;Polled;Average;Median;Main Story;73;3h 07m;3h;Main + Extras;70;3h 13m;3h;Completionists;64;3h 49m;3h 36m;All PlayStyles;207;3h 22m;3h 09m
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Disney Magical World 2;Single-Player;Polled;Average;Median;Main Story;4;53h 59m;56h 15m;Main + Extras;2;95h;95h;Completionists;2;98h 13m;98h 13m;All PlayStyles;8;75h 18m;73h 13m
Fantasy Life;Single-Player;Polled;Average;Median;Main Story;73;32h 20m;30h;Main + Extras;110;69h 56m;64h;Completionists;27;161h 31m;150h;All PlayStyles;210;68h 38m;51h 25m
HarmoKnight;Single-Player;Polled;Average;Median;Main Story;22;4h 25m;4h 12m;Main + Extras;19;5h 51m;5h 02m;Completionists;5;20h 30m;15h 42m;All PlayStyles;46;6h 45m;5h
Project X Zone 2;Single-Player;Polled;Average;Median;Main Story;36;50h 32m;48h 13m;Main + Extras;6;48h 38m;50h;Completionists;3;45h 18m;44h 35m;All PlayStyles;45;49h 56m;48h 42m
The Legend of Zelda: Tri Force Heroes;Single-Player;Polled;Average;Median;Main Story;52;14h 09m;13h 54m;Main + Extras;34;27h 31m;24h 15m;Completionists;9;50h 42m;52h 43m;All PlayStyles;95;22h 24m;16h 14m
Pro Evolution Soccer 2012 3D;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Picross e;Single-Player;Polled;Average;Median;Main Story;6;13h 05m;12h 52m;Main + Extras;4;16h 36m;14h 46m;Completionists;65;17h 15m;15h 30m;All PlayStyles;75;16h 53m;15h 16m
Mighty Switch Force! 2;Single-Player;Polled;Average;Median;Main Story;19;3h 01m;3h;Main + Extras;16;4h 33m;4h 18m;Completionists;7;6h 43m;5h 48m;All PlayStyles;42;4h 13m;3h 26m
Pro Evolution Soccer 2011 3D;Single-Player;Polled;Average;Median;Main + Extras;1;24h 53m;24h 53m;All PlayStyles;1;24h 53m;24h 53m
Scribblenauts Unlimited;Single-Player;Polled;Average;Median;Main Story;170;7h 23m;7h;Main + Extras;129;10h 28m;10h;Completionists;250;13h 07m;12h;All PlayStyles;549;10h 43m;10h
LBX: Little Battlers eXperience;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Castlevania: Lords of Shadow - Mirror of Fate;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Resident Evil Village;Single-Player;Polled;Average;Median;Main Story;420;9h 13m;9h 21m;Main + Extras;510;11h 22m;10h 47m;Completionists;29;37h 18m;35h;All PlayStyles;959;11h 13m;10h
Return to PopoloCrois: A Story of Seasons Fairytale;Single-Player;Polled;Average;Median;Main Story;4;16h 29m;16h 54m;Main + Extras;9;22h 51m;20h 48m;All PlayStyles;13;20h 54m;20h 48m
Gurumin 3D: A Monstrous Adventure;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Inazuma Eleven 3: Bomb Blast;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Yo-kai Watch 2: Bony Spirits;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Mighty GUNVOLT;Single-Player;Polled;Average;Median;Main Story;66;43m;40m;Main + Extras;10;2h 56m;1h 32m;Completionists;20;2h 25m;1h 43m;All PlayStyles;96;1h 18m;49m
Squids Odyssey;Single-Player;Polled;Average;Median;Main Story;2;11h 30m;11h 30m;Main + Extras;1;28h 15m;28h 15m;All PlayStyles;3;17h 05m;12h
Disney Art Academy
Steel Empire;Single-Player;Polled;Average;Median;Main Story;17;1h 23m;1h 30m;Main + Extras;2;1h 45m;1h 45m;All PlayStyles;19;1h 25m;1h 30m
Dragon Ball: Fusions;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nintendogs + Cats: French Bulldog & New Friends;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Rayman Origins;Single-Player;Polled;Average;Median;Main Story;219;10h 55m;10h 45m;Main + Extras;204;14h 43m;14h;Completionists;100;21h 47m;20h 36m;All PlayStyles;523;14h 29m;12h 30m
Disney Magical World;Single-Player;Polled;Average;Median;Main Story;5;32h 19m;36h 58m;Main + Extras;3;41h 59m;38h 10m;All PlayStyles;8;35h 56m;37h 17m
Nintendogs + Cats: Toy Poodle & New Friends;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
Nintendogs + Cats: Golden Retriever & New Friends;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
