THE WALKING DEAD: EPISODE 5 - NO TIME LEFT;89;8.8;PC;Telltale Games;Telltale Games;Nov 21, 2012;Assume the role of Lee Everett, a convicted criminal, who has been given a second chance at life in a world infested with the undead. With corpses returning to life and survivors stopping at nothing to maintain their own safety, protecting an orphaned girl named Clementine may offer him… Expand;21 ;Miscellaneous,Adventure,General,Compilation,Point-and-Click
GUILD WARS;89;8.3;PC;NCSOFT;ArenaNet;Apr 26, 2005;Guild Wars takes the best elements of today's massively multiplayer online games and combines them with a new mission-based design that eliminates the tedium of those games. You can meet new friends in towns or outposts, form a party, and then go tackle a quest together. Your party always… Expand;53 ;Role-Playing,General,General,Massively Multiplayer
BORDERLANDS 2;89;8.2;PC;2K Games;Gearbox Software;Sep 17, 2012;Borderlands 2 advances the distinct blending of FPS and role-playing genres to create an evolution of the Role Playing Shooter. Team up with up to 3 other players for 4-player online goodness or go old-school with 2-player split-screen couch sharing mayhem as you spend hours leveling up your… Expand;38 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
SLAY THE SPIRE;89;7.3;PC;Mega Crit Games;Mega Crit Games;Jan 23, 2019;We fused card games and roguelikes together to make the best single player deckbuilder we could. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and Slay the Spire!+;23 ;Strategy,Turn-Based,Card Battle
MAX PAYNE;89;9.1;PC;Gathering;Remedy Entertainment;Jul 23, 2001;A story-driven third-person shooter with a realistic weapon setup including over a dozen real-life guns, all fitting the crime-story setting like a bullet in the head. The action is surrounded with more than 80 hand-painted comic-screens that enhance the game's gritty atmosphere and… Expand;32 ;Action,Shooter,Shooter,Third-Person,Modern,Modern,Arcade
OUT OF THE PARK BASEBALL 15;89;7.2;PC;Out Of The Park Developments;Apr 21, 2014;In OOTP 15 you guide your team to glory. Set up your roster, trade players, draft the next superstar, negotiate with free agents, discover talent in the rule-5 draft, keep an eye on your minor leaguers, scout foreign countries or other leagues, it's all here. On top of the GM features, OOTP… Expand;8 ;Sports,Traditional,Team,Baseball,Sim
WORLD IN CONFLICT;89;8.1;PC;Sierra Entertainment;Massive Entertainment;Sep 18, 2007;War is Coming Home. West Germany, 1989. To avoid certain collapse, the Soviet army boldly advances into Europe. NATO responds only to be met on a second front -- a diversionary attack on the American homeland. You are a field commander, leading the era’s most powerful military machines in… Expand;44 ;Strategy,Real-Time,Modern,General
NASCAR RACING 4;89;7.4;PC;Sierra Entertainment;Papyrus;Feb 6, 2001;Puts you in the driver's seat of a 750-hp NASCAR Winston Cup car that responds to your every move and leaves your heart pounding! Papyrus originated the NASCAR sim and consistently sets the standard in racing games. [Sierra];14 ;Driving,Racing,Simulation,Stock Car,Stock Car,Automobile
DUKE NUKEM 3D;89;8.7;PC;GT Interactive;3D Realms;Jan 29, 1996;Prepare yourself for the ultimate 3D Slugfest. Murderous aliens have landed in futuristic Los Angeles, and the humans suddenly find themselves atop the endangered species list. The odds are a million-to-one. Just the way Duke likes it. Dive into realistic 3D scenarios, with 28 totally… Expand;8 ;Action,Shooter,Shooter,First-Person,Sci-Fi,Sci-Fi,Arcade
FAR CRY;89;8.0;PC;Ubisoft;Crytek;Mar 23, 2004;A tropical paradise seethes with hidden evil in Far Cry, a cunningly detailed action shooter that pushes the boundaries of combat to shocking new levels. Freelance mariner Jack Carver is cursing the day he ever came to this island. A week ago, a brash female reporter named Valerie had… Expand;72 ;Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade
