The Last Campfire,83,7.5,Switch,August 27, 2020,/game/switch/the-last-campfire,https://static.metacritic.com/images/products/games/6/795926e15f58893ac437da8e4d31d65c-98.jpg
Flipping Death,83,7.9,Switch,August 7, 2018,/game/switch/flipping-death,https://static.metacritic.com/images/products/games/0/705738ed943d28cdfc91f23e781647b3-98.jpg
Worms W.M.D,83,7.8,Switch,November 23, 2017,/game/switch/worms-wmd,https://static.metacritic.com/images/products/games/4/36b69aeaf046ba6cd1bfc7abc8ec6cc0-98.jpg
Code:Realize - Guardian of Rebirth,83,6.8,Switch,February 6, 2020,/game/switch/coderealize---guardian-of-rebirth,https://static.metacritic.com/images/products/games/8/56ed281e6b955391c75cb718e61c4702-98.jpg
Reventure,83,7.8,Switch,October 8, 2019,/game/switch/reventure,https://static.metacritic.com/images/products/games/5/124f2dce6f38e5c5c40c410faedb7787-98.jpg
Yoku's Island Express,82,8.6,Switch,May 29, 2018,/game/switch/yokus-island-express,https://static.metacritic.com/images/products/games/6/7fe5a9d01cce34448df71b3567f30f58-98.jpg
Pinball FX3,82,7.8,Switch,December 12, 2017,/game/switch/pinball-fx3,https://static.metacritic.com/images/products/games/4/925e37a28b7c1415911ab8b51c41422d-98.jpg
Atelier Mysterious Trilogy Deluxe Pack,82,tbd,Switch,April 22, 2021,/game/switch/atelier-mysterious-trilogy-deluxe-pack,https://static.metacritic.com/images/products/games/1/326819a27976ba3bca5555c8aa20ab0c-98.jpg
Flat Heroes,82,8.3,Switch,August 2, 2018,/game/switch/flat-heroes,https://static.metacritic.com/images/products/games/3/5dd727ab4d7841afbab6865fdd9e80be-98.jpg
Horizon Chase Turbo,82,8.3,Switch,November 28, 2018,/game/switch/horizon-chase-turbo,https://static.metacritic.com/images/products/games/2/bd550eb6bfeeac11c45979815bfb9238-98.jpg
CrossCode,82,8.0,Switch,July 9, 2020,/game/switch/crosscode,https://static.metacritic.com/images/products/games/6/bf695bb7dca577b0fdd7085a821c5f41-98.jpg
Ruiner,82,8.3,Switch,June 18, 2020,/game/switch/ruiner,https://static.metacritic.com/images/products/games/1/c4c399142ae9ff690bd80a180e5060de-98.jpg
Mario + Rabbids: Kingdom Battle - Donkey Kong Adventure,82,8.2,Switch,June 26, 2018,/game/switch/mario-+-rabbids-kingdom-battle---donkey-kong-adventure,https://static.metacritic.com/images/products/games/8/a1dde1920e8288058d6fef487ba9366a-98.jpg
Tadpole Treble Encore,82,7.8,Switch,January 21, 2021,/game/switch/tadpole-treble-encore,https://static.metacritic.com/images/products/games/0/6655f2fa5943abc741988aaa77531274-98.jpg
Valkyria Chronicles 4,82,8.6,Switch,September 25, 2018,/game/switch/valkyria-chronicles-4,https://static.metacritic.com/images/products/games/1/b35bf862d1bf8ab3d4f5777c425a09d5-98.jpg
No More Heroes,82,8.7,Switch,October 28, 2020,/game/switch/no-more-heroes,https://static.metacritic.com/images/products/games/2/5b83d6736a7ed5e9fbd9e7953f56f634-98.jpg
Spiritfarer,82,8.1,Switch,August 18, 2020,/game/switch/spiritfarer,https://static.metacritic.com/images/products/games/6/708b1e0546ef7bee71d14fd61c115656-98.jpg
Sega Ages: Virtua Racing,82,8.4,Switch,June 27, 2019,/game/switch/sega-ages-virtua-racing,https://static.metacritic.com/images/products/games/7/9abd27dbc1feb1a09aca201426d6f1ea-98.jpg
No More Heroes 2: Desperate Struggle,82,8.4,Switch,October 28, 2020,/game/switch/no-more-heroes-2-desperate-struggle,https://static.metacritic.com/images/products/games/1/e3153d63d554dc86f8d4b4cb0623d8e3-98.jpg
Bloodstained: Curse of the Moon 2,82,8.3,Switch,July 10, 2020,/game/switch/bloodstained-curse-of-the-moon-2,https://static.metacritic.com/images/products/games/9/1d638b1762b087597acd698f3e82ae62-98.jpg
Super Mario 3D All-Stars,82,6.3,Switch,September 18, 2020,/game/switch/super-mario-3d-all-stars,https://static.metacritic.com/images/products/games/4/88eda0b6570f09570d8909c3b897546a-98.jpg
